Date,FTSE JAPAN AUTO & PARTS - PRICE INDEX,FTSE JAPAN BANKS - PRICE INDEX,FTSE JAPAN BASIC MATS - PRICE INDEX,FTSE JAPAN BEVERAGES - PRICE INDEX,FTSE JAPAN CHEMICALS - PRICE INDEX,FTSE JAPAN CON & MAT - PRICE INDEX,FTSE JAPAN CONSUMER GDS - PRICE INDEX,FTSE JAPAN CONSUMER SVS - PRICE INDEX,FTSE JAPAN ELECTRICITY - PRICE INDEX,FTSE JAPAN ELTRO/ELEC EQ - PRICE INDEX,FTSE JAPAN FD & DRUG RTL - PRICE INDEX,FTSE JAPAN FD PRODUCERS - PRICE INDEX,FTSE JAPAN FIN SVS L - PRICE INDEX,FTSE JAPAN FINANCIALS - PRICE INDEX,FTSE JAPAN FORESTRY & PAP - PRICE INDEX,FTSE JAPAN FXD LINE T/CM - PRICE INDEX,FTSE JAPAN GEN RETAILERS - PRICE INDEX,FTSE JAPAN GENERALS INDS - PRICE INDEX,FTSE JAPAN HEALTH CARE - PRICE INDEX,FTSE JAPAN INDS ENG - PRICE INDEX,FTSE JAPAN INDS TRANSPT - PRICE INDEX,FTSE JAPAN INDUSTRIAL MET - PRICE INDEX,FTSE JAPAN INDUSTRIALS - PRICE INDEX,FTSE JAPAN LEISURE GDS - PRICE INDEX,FTSE JAPAN MEDIA - PRICE INDEX,FTSE JAPAN NONLIFE INSUR - PRICE INDEX,FTSE JAPAN OIL & GAS - PRICE INDEX,FTSE JAPAN OIL & GAS PROD - PRICE INDEX,FTSE JAPAN PERSONAL GOODS - PRICE INDEX,FTSE JAPAN PHARM & BIO - PRICE INDEX,FTSE JAPAN S/W & COMP SVS - PRICE INDEX,FTSE JAPAN SUPPORT SVS - PRICE INDEX,FTSE JAPAN TCH H/W & EQ - PRICE INDEX,FTSE JAPAN TECHNOLOGY - PRICE INDEX,FTSE JAPAN TELECOM - PRICE INDEX,FTSE JAPAN TOBACCO - PRICE INDEX,FTSE JAPAN TRAVEL & LEIS - PRICE INDEX,FTSE JAPAN UTILITIES - PRICE INDEX
4/11/1996,168.14,106.17,108.52,92.59,101.55,87.71,110.24,140.43,52.46,80.62,104.61,111.79,80.75,93.5,113.79,51.56,166.61,89.36,93.39,194.78,101.78,136.18,136.45,126.14,91.37,80.74,113.78,113.61,66.94,76.71,39.35,104.53,58.88,56.54,99.43,70.38,166.12,52.66
5/11/1996,167.74,105.69,108.55,92.39,101.84,87.75,110.08,139.89,52.18,80.79,103.39,111.67,80.48,93.13,113.11,51.08,165.42,88.84,93.6,194.92,101.2,136,136.55,126.11,91.61,80.84,113.69,113.52,68.04,76.99,39.82,105.11,58.75,56.43,98.33,70.64,163.63,52.3
6/11/1996,170.6,106.68,109.97,92.68,103.11,88.93,111.92,142.13,52.42,81.91,105.1,112.99,81.37,94.12,113.24,52.14,167.62,89.33,94.62,197.16,102.58,138.13,138.19,128.15,93.24,81.86,115.21,115.04,68.07,77.99,40.52,105.41,59.39,57.05,100.07,70.64,170.33,52.64
7/11/1996,169.84,106.23,108.98,93.1,102.26,88.12,111.33,141.08,52.31,81.14,104.1,111.78,80.6,93.48,112.4,51.71,166.67,88.67,93.93,196.21,101.43,136.75,137.22,127.33,92.39,80.7,114.43,114.26,67.04,77.57,40.17,104.44,59.05,56.72,99.15,70.64,171.6,52.42
8/11/1996,172.03,107,110.03,95.11,103.1,89.01,112.52,143.09,52.46,81.92,104.99,113.97,81.35,94.24,113.32,52.37,169.23,89.76,95.61,198.21,102.77,138.27,138.6,128.27,94.17,82.01,115.63,115.46,68.77,78.68,39.82,105.34,59.25,56.91,100.11,71.17,171.28,52.66
11/11/1996,170.77,106.63,109.65,94.12,102.66,88.64,111.89,142.71,52.36,81.72,104.52,113.33,81.12,93.93,113.07,52.55,169.34,89.52,95.42,197.72,102.7,138,138.26,127.9,93.74,82.13,114.18,114.01,68.07,79,39.93,105.38,59.56,57.21,99.87,71.25,170.47,52.52
12/11/1996,170.99,106.65,109.98,93.38,103.06,88.8,112.16,142.92,52.21,82.1,105.01,114.13,81.49,94.11,112.78,52.56,169.65,89.53,95.8,198.36,102.43,138.61,138.76,128.42,94.23,82.7,114.8,114.63,67.95,79.5,39.46,105.3,60,57.61,100.22,70.99,171.25,52.41
13/11/1996,170.77,105.92,109.31,92.99,102.48,88.12,111.81,141.83,52.07,82,104.23,113.02,81.13,93.51,111.11,52.09,168.28,88.95,95.19,196.67,101.48,138.24,138.04,127.66,93.82,81.95,114.04,113.87,67.69,79.11,38.76,104.45,59.44,57.07,99.44,71.43,169.5,52.22
14/11/1996,171.24,106.01,109.52,92.91,103.01,87.88,112.15,142.1,52.38,82.1,104.32,113.69,80.84,93.53,112.19,52.6,168.66,89.49,95.59,196.57,101.71,138.59,138.16,128.1,93.72,82.17,114.59,114.42,67.89,79.42,38.99,103.91,59.51,57.14,99.75,70.64,169.96,52.51
15/11/1996,171.2,105.71,109.07,93.03,102.6,87.41,111.99,141.64,52.25,82.01,103.7,113.22,80.71,93.25,111.93,52.16,168.9,88.75,95.49,195.8,101.78,138.16,137.73,127.69,93.1,81.1,114.31,114.14,68.61,79.49,39.23,104.31,59.04,56.69,99.1,70.2,168.22,52.36
18/11/1996,170.88,104.81,108.19,92.22,101.94,86.43,111.91,141.01,52.06,81.45,103.72,112.5,80.12,92.45,111.35,51.24,168.62,88.26,95.2,194.37,101.04,137.28,136.78,127.82,93.02,79.97,113.5,113.33,67.61,79.61,38.76,104.76,58.93,56.59,98.64,70.9,168.74,52.14
19/11/1996,172.12,105.15,108.44,93.01,101.72,86.85,112.42,141.53,52.37,81.89,104.01,112.87,80.67,92.89,111.65,51.41,168.86,88.37,95.54,194.88,101.45,137.81,137.28,127.91,93.37,80.13,113.86,113.69,68.13,79.72,38.99,104.26,59.23,56.87,98.93,70.9,171.56,52.45
20/11/1996,174.57,105.38,109.21,94.05,102.54,87.2,113.73,142.52,52.43,83.04,104.29,113.64,81.1,93.31,112.61,51.65,169.8,89.21,96.35,196.18,101.65,139.09,138.68,128.9,94.96,81.12,115.57,115.4,68.59,80.4,39.46,103.97,60.07,57.68,99.25,70.73,173.41,52.56
21/11/1996,176.01,105.52,108.84,93.76,102.51,86.79,114.21,142.5,52.13,82.88,103.75,113.35,81.02,93.26,111.57,50.89,169.27,88.42,96.26,195.42,101.63,138.59,138.2,128.68,95.03,80.7,115.1,114.93,69,80.41,39.11,103.04,60.29,57.88,98.49,70.9,174.23,52.25
22/11/1996,176.88,105.3,108.86,94.19,102.43,86.59,114.74,142.93,52.04,82.85,103.81,113.28,81.25,93.25,111.55,53.1,169.48,88.45,96.41,196.67,102.05,139.13,138.6,129.2,95.45,81.72,114.62,114.44,68.42,80.6,39.35,103.39,60.55,58.13,99.65,70.46,173.01,52.14
25/11/1996,181.18,105.04,108.71,93.13,102.13,86.38,116.96,143.28,52.15,83.79,103.62,112.93,81.4,93.13,111.82,52.85,169.32,88.29,96.18,197.62,101.83,139.25,139.58,130.74,96.15,81.4,114.61,114.44,68.37,80.67,38.99,104.02,61.53,59.05,99.39,70.64,175.86,52.14
26/11/1996,182.18,105.44,109.31,93.74,103.1,86.36,117.98,143.78,52.27,83.94,105.65,113.2,81.81,93.47,111.86,53.66,169.82,88.93,96.3,199.02,102.1,140.55,140.25,132.52,97.75,81.31,114.1,113.93,68.31,80.6,39.35,103.9,61.69,59.21,101.22,70.81,176.99,52.31
27/11/1996,185.72,105.31,108.63,93.76,103.03,85.4,119.57,143.32,52.35,84.24,105.9,113.08,82.09,93.39,111.68,53.43,169.63,89.01,96.32,199.12,101.54,139.57,140.51,133.12,98.23,80.94,112.64,112.47,68.14,80.92,38.41,103.5,61.78,59.28,101.28,70.9,176.86,52.27
28/11/1996,183.3,104.74,107.09,92.03,101.9,84.01,118.3,141.4,52.04,83.67,105.45,111.74,81.01,92.59,110.37,52.41,167.11,88.63,95.54,196.12,100.21,137.42,139.04,132.21,96.69,79.89,111.55,111.38,67.51,80.6,37.59,103.02,60.88,58.42,100.45,70.99,173.89,51.89
29/11/1996,182.69,104.04,106.22,91.64,100.97,83.54,117.65,141.08,52.1,82.66,105.84,111.36,80.71,92.14,110.86,52.52,166.21,87.63,95.67,195.39,99.8,135.66,137.92,131.03,97.05,80.25,110.64,110.47,67.24,81.12,37.7,103.8,60.83,58.37,100.78,70.99,173.21,52
2/12/1996,178.62,102.51,105.1,91.61,100.24,82.95,115.22,139.35,52.04,81.85,104.18,109.86,79.25,90.66,109.33,52.47,163.97,87.34,95.19,192.24,98.98,133.32,136.23,128.67,94.64,79.11,109.04,108.87,65.84,81.19,37.23,103.62,59.94,57.52,99.59,70.73,173.34,51.77
3/12/1996,177.41,102.41,104.7,91.35,99.52,82.42,114.72,138.65,52.1,81.59,103.35,109.77,78.07,90.2,110.4,52.84,163.47,87.54,95.2,191.53,98.26,133.3,135.83,128.57,94.8,78.81,108.71,108.55,66.93,81.11,36.88,103.25,59.75,57.33,99.2,70.73,173.43,51.75
4/12/1996,179.2,102.21,104.57,91.47,99.44,82.22,115.66,138.7,52.2,81.95,103.21,109.66,77.94,89.99,109.12,52.48,163.49,86.14,95.27,191.7,97.8,133.55,135.97,129.26,95.51,78.48,108.14,107.98,66.99,81.31,38.06,103.39,60.23,57.8,98.92,70.73,175.1,51.84
5/12/1996,186.13,101.28,105.01,91.87,100.09,82.15,119.21,140.64,52.23,84.35,105.68,110.88,77.62,89.4,109.25,53.51,164.4,86.97,97.3,194.15,98.89,134.67,138.66,131.67,98.39,78,108.42,108.26,66.65,84.18,39.93,104.17,61.2,58.76,101.17,70.64,176.73,51.91
6/12/1996,182.1,97.73,102.54,90,97.27,80.1,116.84,137.41,51.55,82.68,104.62,107.68,74.79,86.17,107.16,54.29,162.12,85.68,95.65,189.09,95.99,132.26,135.57,129.41,97.54,74.96,105.27,105.11,67.06,83.25,39.7,103.67,60.18,57.78,100.82,70.03,171.17,51.2
9/12/1996,185.63,98.31,103.79,90.42,98.9,81.14,118.78,139.14,51.77,83.97,105.17,108.51,75.54,86.77,107.11,56.49,163.55,85.63,96.63,191.11,97.01,133.51,137.19,130.98,99.4,74.79,106.19,106.04,67.98,84.32,39.11,104.27,60.94,58.5,102.33,70.29,172.91,51.41
10/12/1996,186.54,98.38,103.98,90.68,99.48,81.22,119.56,139.98,51.98,84.45,106.97,109.44,76.13,87.14,106.58,58.17,163.47,86.88,97.11,192.83,97.8,133.51,138.28,132.2,100.36,75.93,106.72,106.56,68.43,84.53,39.58,104.3,62.08,59.59,104.44,70.29,174.8,51.77
11/12/1996,183.71,96.39,102.96,90.85,98.63,80.75,118.12,138.69,51.67,82.8,105.57,108.3,75.01,85.62,105.03,57.97,161.9,86.6,95.87,190.83,96.91,131.51,136.36,131.23,98.12,75.21,105.45,105.29,68.47,82.87,38.41,103.61,61.4,58.92,103.36,70.2,175.78,51.41
12/12/1996,180.95,94.97,102.22,90.17,98.21,79.84,116.77,137.62,51.37,82.57,105.31,108.43,74.6,84.49,104.39,57.43,161.11,86.18,95.65,189.67,96.05,130.77,135.75,130.45,97.57,73.53,104.46,104.31,68.05,82.44,37.82,102.8,61.09,58.62,102.9,70.03,174.42,51.17
13/12/1996,181.09,93.9,102.1,89.98,97.54,79.42,116.46,135.23,51.02,82.52,105.4,107.99,74.61,83.82,103.12,57.63,158.83,85.8,95.18,188.79,92.82,132.3,135.37,129.43,97.75,72.76,104.38,104.22,67.78,82.13,38.17,103.48,60.67,58.23,103.07,69.85,170.14,50.56
16/12/1996,181.6,95.14,102.7,91.02,98.19,79.99,116.83,136.55,51.59,82.77,105.14,108.97,75.03,84.56,104.16,58.29,160.72,85.72,95.9,190.4,94.44,132.66,136.08,129.91,97.93,71.26,106.18,106.02,67.51,82.84,38.88,104.18,61.44,58.97,103.22,69.33,172.5,51.15
17/12/1996,181.99,96.96,102.72,91.09,97.6,80.33,116.78,136.37,51.67,82.49,104.76,108.93,76.32,85.82,103.46,57.7,160.01,85.69,95.76,190.07,95.13,133.09,135.75,129.36,96.81,68.73,106.77,106.61,67.04,82.66,39.11,103.99,61.25,58.79,102.66,69.85,171.12,51.17
18/12/1996,179.45,96.65,101.3,90.14,96.35,79.15,115.13,134.67,51.59,81.4,103.97,108.27,75.03,84.98,102.62,56.85,158.51,84.92,94.79,186.87,93.92,131.11,133.78,127.48,94.8,66.29,105.65,105.49,66.57,81.65,38.17,104.24,60.49,58.05,101.68,69.33,169.4,51.04
19/12/1996,178.13,94.48,99.44,88.57,94.3,77.97,114.11,132.29,51.43,80.34,101.47,105.61,72.81,82.98,99.25,55.17,155.33,83.34,93.07,183.02,92.06,128.91,131.51,126.05,93.21,67.36,101.87,101.72,65.86,80.44,38.29,104.01,59.16,56.8,99.07,69.41,165.71,50.88
20/12/1996,180.21,94.75,99.37,89.52,93.95,77.65,115.02,132.63,51.62,81.26,101.53,106.1,72.99,83.34,99.97,55.59,156.16,83.22,93.79,183.71,91.96,129.55,132.39,126.34,93.89,68.61,102.7,102.55,66.44,81.22,37.82,103.22,59.86,57.45,99.32,69.06,167.86,51.03
23/12/1996,180.21,94.75,99.37,89.52,93.95,77.65,115.02,132.63,51.62,81.26,101.53,106.1,72.99,83.34,99.97,55.59,156.16,83.22,93.79,183.71,91.96,129.55,132.39,126.34,93.89,68.61,102.7,102.55,66.44,81.22,37.82,103.22,59.86,57.45,99.32,69.06,167.86,51.03
24/12/1996,177.25,92.99,96.61,87.19,91.46,75.82,113.25,130.02,50.99,80.46,101.25,103.39,70.79,81.41,97.9,54.27,153.11,82.44,92.17,179.97,90.28,124.97,130.45,124.59,93.38,68.09,101.49,101.34,66.23,80.39,37.35,102.42,59.18,56.79,98.45,68.63,164.34,50.43
25/12/1996,177.25,92.99,96.61,87.19,91.46,75.82,113.25,130.02,50.99,80.46,101.25,103.39,70.79,81.41,97.9,54.27,153.11,82.44,92.17,179.97,90.28,124.97,130.45,124.59,93.38,68.09,101.49,101.34,66.23,80.39,37.35,102.42,59.18,56.79,98.45,68.63,164.34,50.43
26/12/1996,182.01,92.34,97.86,88.96,93.23,76.69,115.4,131.36,51.19,81.94,101.7,103.28,71.4,81.38,96.43,54.74,152.45,82.45,93.16,181.71,91.09,126.67,132.13,125.44,95.66,69.28,102.16,102.01,66.45,82.02,37.59,103.06,60.05,57.62,99.01,68.01,162.85,50.69
27/12/1996,183.58,92.39,97.72,88.37,93.1,76.83,116.42,132.06,51.39,83.27,102.04,102.97,71.05,81.31,96.71,55.72,153.15,82.11,93.72,182.32,91.67,125.96,133.26,126.59,96.58,69.03,101.68,101.52,66.8,83.08,36.29,102.61,60.96,58.47,99.75,68.63,163.17,50.85
30/12/1996,183.87,92.48,98.63,88.32,93.82,77.08,116.69,132.65,51.47,83.26,102.12,103.68,71.2,81.43,96.49,55.98,153.8,82.99,93.97,183.99,92.02,128.48,133.93,127.02,96.84,69.47,100.92,100.77,67.38,83.44,35.71,103.88,61.12,58.61,99.93,68.71,163.04,50.91
31/12/1996,183.87,92.48,98.63,88.32,93.82,77.08,116.69,132.65,51.47,83.26,102.12,103.68,71.2,81.43,96.49,55.98,153.8,82.99,93.97,183.99,92.02,128.48,133.93,127.02,96.84,69.47,100.92,100.77,67.38,83.44,35.71,103.88,61.12,58.61,99.93,68.71,163.04,50.91
1/01/1997,183.87,92.48,98.63,88.32,93.82,77.08,116.69,132.65,51.47,83.26,102.12,103.68,71.2,81.43,96.49,55.98,153.8,82.99,93.97,183.99,92.02,128.48,133.93,127.02,96.84,69.47,100.92,100.77,67.38,83.44,35.71,103.88,61.12,58.61,99.93,68.71,163.04,50.91
2/01/1997,183.87,92.48,98.63,88.32,93.82,77.08,116.69,132.65,51.47,83.26,102.12,103.68,71.2,81.43,96.49,55.98,153.8,82.99,93.97,183.99,92.02,128.48,133.93,127.02,96.84,69.47,100.92,100.77,67.38,83.44,35.71,103.88,61.12,58.61,99.93,68.71,163.04,50.91
3/01/1997,183.87,92.48,98.63,88.32,93.82,77.08,116.69,132.65,51.47,83.26,102.12,103.68,71.2,81.43,96.49,55.98,153.8,82.99,93.97,183.99,92.02,128.48,133.93,127.02,96.84,69.47,100.92,100.77,67.38,83.44,35.71,103.88,61.12,58.61,99.93,68.71,163.04,50.91
6/01/1997,185.05,93.58,99.19,89.09,94.84,77.19,117.45,133.01,51.58,84.43,103.19,103.57,71.01,81.96,99.71,57.62,153.14,82.35,94.41,185.23,91.93,128.47,135.12,127.87,97.5,69.14,103.3,103.15,66.8,83.86,36.18,103.86,62.43,59.86,101.52,71.34,162.88,51.06
7/01/1997,181.13,90.92,96.69,87.39,93.7,74.11,115.4,130.59,50.88,83.16,102.66,100.9,68.61,79.65,97.3,57.02,150.68,81.23,92.49,180.7,90.18,125.7,132.52,126.4,95.84,67.98,100.1,99.95,66.56,82.08,35.82,102.43,61.99,59.44,100.84,71.34,160.56,50.36
8/01/1997,179.62,89.3,94.26,85.96,91.85,72.58,114.5,128.4,50.39,82.28,101.96,99.97,67.35,78.23,95.81,56.58,146.63,80.74,91.58,177.39,88.65,120.95,130.7,125.51,94.55,66.74,99.88,99.73,66.04,81.46,34.77,102.6,61.78,59.22,100.13,70.9,158.59,49.92
9/01/1997,176.01,84.34,91.46,83.59,89.24,71.07,111.99,124.69,49.89,80.39,101.17,96.64,64.42,74.22,94.42,55.24,139.36,79.65,89.45,173.12,86.06,115.6,127.74,122.41,92.47,65.22,97.73,97.58,65.78,80.03,35.24,101.43,61.14,58.62,98.89,69.68,155.81,49.36
10/01/1997,169.89,78.72,87.63,79.98,84.81,68.01,108.48,118.43,47.76,77.72,99.99,93.16,60.42,69.88,91.1,54.09,137.78,77.47,86.81,164.94,81.82,111.71,122.75,119.22,86.88,64.77,91.89,91.76,64.96,78.1,35.12,97.7,59.9,57.45,97.48,67.49,149.21,47.21
13/01/1997,173.29,84.07,91.42,84.14,88.49,71.11,110.47,122.37,49.67,79.32,101.51,96.31,65.12,74.5,92.17,54.07,139,78.83,88.47,172.61,84.86,116.93,126.67,121.12,91.07,65.79,93.1,92.96,64.83,78.57,35,95.39,60.2,57.73,98.54,67.58,149.21,49.06
14/01/1997,176.69,83.23,92.32,81.22,89.86,71.47,111.74,123.49,49.96,79.83,102.04,97.38,64.28,73.86,92.46,53.6,140.63,79.29,88.77,172.2,86.02,118.21,126.97,120.94,91.19,65.42,95.6,95.46,64.88,79.43,35.24,96.61,60.03,57.57,98.67,66,146.48,49.32
15/01/1997,176.69,83.23,92.32,81.22,89.86,71.47,111.74,123.49,49.96,79.83,102.04,97.38,64.28,73.86,92.46,53.6,140.63,79.29,88.77,172.2,86.02,118.21,126.97,120.94,91.19,65.42,95.6,95.46,64.88,79.43,35.24,96.61,60.03,57.57,98.67,66,146.48,49.32
16/01/1997,178,83.07,92.77,82.7,90.44,71.41,112.26,124.41,49.65,80.94,102.71,96.75,64.32,73.76,93.05,54.11,142.92,79.7,89.23,173.39,86.48,119.33,128.24,121,91.97,64.88,95.58,95.43,64.58,79.8,35.71,99.81,60.87,58.38,99.4,68.89,150.22,49.08
17/01/1997,177.23,81.17,92.85,83.4,90.15,71.68,111.69,124,50.13,80.52,103.64,96.42,63.9,72.51,93.27,54.15,141.49,80.19,89.49,173.04,86.9,119.51,127.88,120.24,90.99,64.6,95.77,95.63,64.07,80.04,33.71,98.37,60.63,58.11,100.07,69.59,144.72,49.44
20/01/1997,173.87,78.74,89.98,82.62,88.06,69.52,109.56,120.82,49.81,79.13,103.29,94.06,61.83,70.33,91.1,53.33,137.93,79.27,88.35,169.54,84.75,114.6,125.56,117.91,87.37,63.1,92.29,92.15,64.31,79.24,31.71,97.69,59.47,56.97,99.4,69.06,144.29,49.09
21/01/1997,174.86,77.35,89.14,82.55,87.71,68.48,109.68,119.61,49.74,78.91,102.75,92.24,60.96,69.24,89.8,52.99,136.96,78.31,87.58,169.15,83.78,113.74,125.14,117.17,86.83,62.68,90.57,90.43,63.52,78.75,32.3,97.66,59.67,57.17,98.85,69.24,141.96,49
22/01/1997,177.66,79.48,91.37,84.78,89.72,70.13,111.58,122.15,50.21,80.41,103.99,95.45,62.88,71.17,91.6,53.9,138.28,79.75,89.84,174.73,85.43,117.06,128.3,119.44,89.05,63.62,93.14,93,63.97,80.54,33.24,98.23,60.96,58.41,100.19,69.24,143.29,49.53
23/01/1997,177.46,78.05,90.51,84.01,88.96,69.94,111.88,121.39,49.68,80.7,101.84,95.48,61.19,69.91,91.9,54.2,135.64,78.96,90.1,172.72,85.21,114.64,127.74,120.49,88.58,63.58,92.18,92.05,63.3,81.39,32.65,98.19,60.68,58.14,98.82,69.76,144.49,49.11
24/01/1997,177.14,76.52,88.67,82.01,86.82,68.47,111.49,120.03,49.05,80.14,100.43,93.97,60.07,68.72,88.16,53.87,133.88,77.86,88.9,170.67,84.04,113.35,126.5,119.74,88.47,63.37,90.04,89.9,63.43,80.49,30.54,97.32,60.58,58.01,97.67,68.98,145.97,48.51
27/01/1997,174.98,72.11,86.77,80.04,85.29,67.01,110.66,118.41,48.62,79.62,100.68,92.19,57.15,65.28,86.4,53.92,129.29,77.13,87.58,167.31,82.63,110.4,124.89,119.79,87.99,61.99,87.66,87.53,63.03,79.55,30.42,95.88,59.72,57.19,97.86,68.89,143.75,48.14
28/01/1997,177.79,72.44,88.75,79.98,86.88,68.67,112.48,120.55,49.04,80.63,101.59,95.34,57.68,65.81,88.54,55.28,129.83,78.21,89.04,171.95,84.66,113.12,127.33,121.83,89.03,62.52,90.36,90.22,64.4,80.31,30.89,95.17,61.02,58.43,99.19,68.71,144.75,48.64
29/01/1997,180.1,74.08,90.39,81.81,88.68,69.42,114.23,122.7,47.86,82.1,103.16,95.72,58.83,67.48,90.53,55.26,132.71,79.79,90.66,175.92,85.6,115.82,129.95,124.24,92.76,65.36,91.4,91.27,66.15,82.06,33,95.48,62.18,59.57,100.29,67.93,146.62,47.71
30/01/1997,176.38,73.1,88.95,80.98,87.27,68.22,112.51,121.05,47.26,80.77,101.18,93.49,57.79,66.49,87.25,54.7,132.16,79.06,89.01,172.13,84.11,114.64,127.61,123.48,90.92,64.44,89.15,89.02,64.6,80.6,33.47,94.26,61.43,58.86,98.61,67.4,140.93,47.14
31/01/1997,177.16,75.24,91.28,82.27,89.52,70.39,113.81,124.1,48.1,81.8,103.08,96.45,59.68,68.44,89.9,55.12,134.05,81.01,90.7,175.95,86.45,116.88,129.9,126.28,93.62,66.45,90.96,90.82,66.14,81.67,33.83,96.24,62.72,60.1,100.16,68.28,144.93,47.79
3/02/1997,175.1,75.85,91.03,81.42,89.19,70.23,112.53,123.56,48.49,81.78,101.98,95.04,59.71,68.72,90.35,55.29,133.08,80.05,90.09,172.07,85.97,116.42,128.47,124.95,92.97,66.33,90.87,90.73,66.49,81.53,33.36,97.79,61.96,59.36,99.47,69.06,145.93,48.12
4/02/1997,175,76.91,91.85,82.73,90.08,71.28,112.79,124.45,48.4,82.31,101.92,96.2,60.1,69.32,90.2,54.94,133.67,81.33,90.99,173.72,86.64,116.8,129.58,125.78,93.12,66.82,92.74,92.6,66.69,82.15,33.94,95.75,62.17,59.58,99.25,68.71,146.56,48.09
5/02/1997,173.71,74.43,90.81,81.68,88.82,70.61,112.01,123.13,47.29,81.96,99.96,94.26,58.22,67.29,88.67,54.23,131.97,81.83,90.06,172.95,85.58,115.69,129.13,125,92.2,66.58,90.13,89.99,64.97,81.87,34.18,94.54,61.89,59.32,97.51,68.8,143.13,46.99
6/02/1997,174.57,73.94,90.1,81.38,88.45,69.78,112.6,123.21,46.45,81.83,100.92,94.23,57.32,66.71,87.86,53.68,132.56,80.27,89.8,170.7,85.99,114.91,128.08,125.71,92.63,65.69,89.33,89.2,65.31,81.39,33.47,94.08,61.65,59.08,97.92,70.55,140.91,46.32
7/02/1997,176.16,72.36,89.57,79.45,88.26,68.48,113.27,122.35,45.29,82.27,101.41,93.07,56.1,65.37,89.09,53.31,131.81,78.65,89.49,172.1,85.36,115.02,128.65,125.86,92.12,65.07,87.91,87.78,65.31,82.06,32.42,94.01,61.92,59.32,98.07,70.29,136.31,45.19
10/02/1997,180.22,73.19,90.28,80.73,89.48,68.96,115.13,123.16,45.65,82.7,102.84,94.72,56.82,66.17,91.4,53.27,133.98,79.45,91.37,174.11,85.43,114.95,129.75,126.62,93.33,65.83,88.82,88.69,66.27,84.17,32.89,94.68,62.23,59.61,99.06,70.64,138.47,45.6
11/02/1997,180.22,73.19,90.28,80.73,89.48,68.96,115.13,123.16,45.65,82.7,102.84,94.72,56.82,66.17,91.4,53.27,133.98,79.45,91.37,174.11,85.43,114.95,129.75,126.62,93.33,65.83,88.82,88.69,66.27,84.17,32.89,94.68,62.23,59.61,99.06,70.64,138.47,45.6
12/02/1997,184.74,73.61,91.07,81.67,90.61,68.56,117.9,124.76,45.08,84.05,106.14,94.67,56.64,66.47,92.82,53.63,139.77,79.86,92.82,176.59,86.25,117.21,131.62,129.49,95.3,66.14,88.79,88.66,67.46,86.27,35.12,96.53,63.42,60.79,101.56,70.9,140.56,44.92
13/02/1997,188.35,74.34,91.76,81.24,91.43,67.97,120.21,125.27,44.4,86.09,108.36,94.82,57.61,67.24,94.29,54.68,137.11,80.4,93.41,179.29,86.42,119.83,134.09,132.02,97.16,66.35,87.93,87.8,66.59,87.48,34.77,99.02,64.92,62.2,103.65,70.99,145.15,44.38
14/02/1997,189.73,74.73,93,80.05,92.63,67.51,120.87,125.59,44.61,86.53,108.37,94.14,58.02,67.62,92.52,55.68,137.62,82.43,92.82,179.53,86.04,124.95,134.77,132.37,98.71,65.26,86.94,86.81,67.06,87.03,34.53,99.1,65.63,62.87,104.15,69.94,147.66,44.6
17/02/1997,189.16,75.15,93.39,80.3,92.93,67.72,120.69,125.65,44.89,86.33,107.03,93.89,58.71,68.1,94.88,55.48,137.72,82.33,92.87,182.12,86.53,125.2,135.48,132.5,98.12,66.39,85.92,85.79,67.5,87.06,33.71,97.36,65.99,63.2,103.12,70.11,140.71,44.91
18/02/1997,187.05,74.93,92.05,79.58,92.78,65.85,119.25,125.02,44.88,85.05,105.32,92.6,58.3,67.78,93.18,55.42,137.59,82.37,91.88,179.41,86.61,123.61,133.63,130.74,96.33,65.91,84.52,84.4,66.92,86.19,33.24,97.96,64.91,62.16,101.88,69.06,143.63,44.86
19/02/1997,184.73,74.68,92.26,80.58,93.53,65.67,118.43,125.13,44.96,84.94,106.63,94.03,57.89,67.56,94.47,54.91,138.76,82.88,92.38,181.33,87.1,123.49,134.26,131,95.55,67.11,85.92,85.8,66.99,86.24,33.12,99.39,64.62,61.88,102.55,68.89,141.93,44.94
20/02/1997,187.39,79.03,94.58,82.97,94.95,67.85,119.78,128.28,45.57,85.66,105.96,96.39,60.53,71.1,95.99,55.36,142.34,83.63,93.36,185.06,89.92,127.08,136.14,131.89,97.65,68.65,88.52,88.39,67.11,86.19,33.71,99.72,64.83,62.1,102.31,70.2,143.96,45.64
21/02/1997,185.35,83.65,95.85,81.88,94.9,70.39,118.1,129.35,45.28,85,105.32,95.96,63.08,74.8,95.98,55.49,144.38,83.22,92.89,184.32,90.83,127.83,135.35,129.39,97.9,70.98,88.44,88.31,67.74,85.73,34.06,99.94,64.13,61.44,101.92,70.03,143.82,45.24
24/02/1997,181.77,84.93,95.7,81.49,94.97,70.31,116.25,130.36,45.92,83.27,104.02,95.61,63.77,75.74,95.74,55.1,145.82,83.58,92.25,180.09,91.8,127.3,132.72,128.1,98.09,71.34,89.15,89.02,67.73,84.92,32.89,99.79,63.01,60.35,100.81,69.15,144.73,45.8
