Date,FTSE USA H/C EQ & SVS - PRICE INDEX,FTSE USA TRAVEL & LEIS - PRICE INDEX,FTSE USA TOBACCO - PRICE INDEX,FTSE USA TCH H/W & EQ - PRICE INDEX,FTSE USA SUPPORT SVS - PRICE INDEX,FTSE USA S/W & COMP SVS - PRICE INDEX,FTSE USA REIT - PRICE INDEX,FTSE USA PHARM & BIO - PRICE INDEX,FTSE USA PERSONAL GOODS - PRICE INDEX,FTSE USA OIL & GAS PROD - PRICE INDEX,FTSE USA OIL & GAS - PRICE INDEX,FTSE USA NONLIFE INSUR - PRICE INDEX,FTSE USA MINING - PRICE INDEX,FTSE USA LEISURE GDS - PRICE INDEX,FTSE USA LIFE INSURANCE - PRICE INDEX,FTSE USA INDUSTRIAL MET - PRICE INDEX,FTSE USA INDS TRANSPT - PRICE INDEX,FTSE USA FD & DRUG RTL - PRICE INDEX,FTSE USA FD PRODUCERS - PRICE INDEX,FTSE USA FIN SVS L - PRICE INDEX,FTSE USA FORESTRY & PAP - PRICE INDEX,FTSE USA FXD LINE T/CM - PRICE INDEX,FTSE USA GEN RETAILERS - PRICE INDEX,FTSE USA GENERAL INDS - PRICE INDEX,FTSE USA INDS ENG - PRICE INDEX,FTSE USA INDUSTRIALS - PRICE INDEX,FTSE USA MEDIA - PRICE INDEX,FTSE USA TECHNOLOGY - PRICE INDEX,FTSE USA TELECOM - PRICE INDEX,FTSE USA UTILITIES - PRICE INDEX,FTSE USA AERO/DEFENSE - PRICE INDEX,FTSE USA AUTO & PARTS - PRICE INDEX,FTSE USA BEVERAGES - PRICE INDEX,FTSE USA CON & MAT - PRICE INDEX,FTSE USA ELTRO/ELEC EQ - PRICE INDEX,FTSE USA BANKS - PRICE INDEX,FTSE USA BASIC MATS - PRICE INDEX,FTSE USA CHEMICALS - PRICE INDEX,FTSE USA CONSUMER GDS - PRICE INDEX,FTSE USA CONSUMER SVS - PRICE INDEX,FTSE USA ELECTRICITY - PRICE INDEX,FTSE USA FINANCIALS - PRICE INDEX,FTSE USA HEALTH CARE - PRICE INDEX
13/07/1998,787.51,525.44,681.49,416.2,2402.04,454.32,77.95,702.86,815.78,315.18,305.27,540.44,265.53,327.41,403.29,270.09,365.96,526.34,645.21,745.28,224.49,255.33,596.65,388.04,278.19,514,408.29,428.71,544.68,312.8,381.83,404.36,1043.9,278.05,631.69,511.18,289.46,380.66,758.44,675.83,308.18,574.54,675.31
14/07/1998,803.6,521.01,686.53,414.22,2458,451.81,77.89,713.32,828.77,322.51,312.4,545.01,273.08,327.66,404.28,276.26,372.08,529.86,654.07,753.05,229.91,256.69,610.93,391.79,284.24,520.97,414.52,426.56,547.71,312.89,387.73,410.83,1043.78,280.35,640.56,519.7,292.69,383.27,767.53,685.19,307.98,581.79,684.11
15/07/1998,806.94,514.08,673.83,424.12,2454.69,455.89,77.58,705.15,821.27,323.64,313.5,536.98,274.6,325.07,400.89,280.11,364.45,536.33,651.57,741.46,226.36,258.4,604.91,391.58,278.08,518.17,422.93,434.5,551.83,312.49,388.44,406.79,1038.73,276.88,635.95,513.7,291.76,382.67,760.37,682.91,306.81,574.44,679.19
16/07/1998,818.55,513.89,677.72,429.05,2514.93,456.28,78.15,717.41,826.16,323.33,313.37,535.6,281.9,330.66,404.54,286.36,363.01,543.17,654.89,747.73,233.6,261.14,615.84,393.21,281.02,521.98,425.72,437.9,557.88,313.76,385.65,407.07,1035.35,279.48,644.14,516.09,295.8,386.15,764.17,689.5,307.27,577.04,686.1
17/07/1998,821.8,517.31,678.45,433.8,2517.37,459.15,77.96,718.1,812.61,322.54,312.72,540.81,286.24,332.59,404.63,285.11,360.64,544.7,652.96,751.12,233.94,261.58,614.57,391.32,281.6,523.64,427.06,442.01,558.91,313.13,389.54,404.67,1032.75,277.15,648.81,518.25,295.1,385.38,762.04,690.25,307.31,579.85,684.83
20/07/1998,824.56,518.66,686.19,438.66,2521.84,460.91,78.68,722.89,809.01,316.5,307.03,540.09,288.96,329.94,399.74,283.63,359.76,541.24,646.6,744.27,235.98,264.01,613.1,389.28,281.09,519.77,422.45,445.83,562.72,311.52,387.76,399.92,1020.19,275.33,641.75,516.93,293.33,381.72,753.85,686.77,305.96,577.29,685.03
21/07/1998,810.82,513.17,686.5,435.41,2504.72,446.01,78.31,695.83,796.36,315.63,306.08,529.96,282.71,324.46,395.24,280.2,355.8,541.35,644.18,731.59,233.51,263.19,602.75,384.19,278.04,509.69,417.79,438.68,561.26,308.91,380.89,402.64,1019.33,274.32,625.01,498.12,291.1,379.12,754.26,677.53,304.03,561.75,671.28
22/07/1998,816.24,505.98,707.25,429.53,2497.94,442.81,78.06,699.04,791.66,320.52,310.74,521.35,283.83,325.56,393.16,279.17,358.16,540.36,638.07,731.96,232.24,265.05,599.52,382.86,273.73,504.67,416.51,433.7,564.43,310.26,378.43,411.6,1008.35,272.07,616.19,498.56,288.5,375.08,767.32,673.89,305.87,560.27,672
23/07/1998,790.6,494.77,713.95,422.18,2423.25,429.56,76.86,680.39,788.85,310.82,301.29,510.64,272.74,317.66,384.81,273.68,352.41,526.46,628.03,716.85,224.16,261.06,570.53,376.57,268.42,493.36,409.08,424.37,554.99,307.89,352.57,405.19,991.97,266.61,607.07,492.48,281.49,366.38,753.63,655.22,303.31,551.14,658.6
24/07/1998,796.57,493.92,705.69,419.94,2400.34,429.77,76.01,688.19,789.85,310.88,301.21,508.38,266.73,315.69,383.71,270.58,347.09,529.78,630.78,705.69,221.32,265.88,569.07,374.22,265.51,493.53,408.77,422.95,564.19,307.08,347.77,405.96,1009.96,266.86,613.83,488.44,281.16,367.42,753.5,652.22,302.73,546.14,663.85
27/07/1998,802.4,497.7,716.78,424.03,2379.46,437.07,75.76,688.8,801.87,313.76,303.81,515.71,260.39,316,384.99,271.71,350.03,531.72,631.83,713.36,223.53,265.79,569.08,374.31,263.6,493.51,405.68,428.12,564.34,307.81,341.61,411.03,1019.99,265.01,617.37,490.24,281.38,367.16,760.7,652,303.89,549.93,668.21
28/07/1998,790.23,493.36,725.51,420.6,2361.56,423.47,74.6,675.45,796,310.08,300.43,502.7,265.85,312.78,378.3,269.83,348.76,524.63,623.78,701.25,219.41,257.86,561.43,367.62,261.47,487.03,402.63,421.28,548.93,304.83,336.29,411.08,1004.02,261.75,611.03,480.98,277.83,362.67,758.79,645.61,301.51,539.33,658.88
29/07/1998,794.46,499.24,742,415.07,2338.08,416.18,73.29,673.92,788.78,311.73,301.89,499.5,261.13,311.6,377.72,272.09,344.45,514.57,622.82,699.63,218.22,260.23,549.15,364.11,260.46,482.33,405.21,415.16,551.56,303.36,333.71,408.22,984.66,262.36,604.07,480.95,279.53,365.97,754.13,641.49,299.84,538.22,656.79
30/07/1998,802.56,497.78,744.23,432.24,2383.17,426.99,72.11,688.61,770.41,315.57,305.59,504.03,263.64,313.48,379.12,273.78,348.86,521.55,624.83,709.32,220.66,262.01,566.57,367.17,263.17,489.04,412.41,430.19,555.89,305.5,339.05,417.03,996.07,260.83,614.93,488.96,281.32,368.6,767.45,652.91,301.7,545.66,662.67
31/07/1998,785.12,486.35,741.65,421.02,2364.17,415.86,70.41,672.75,741.63,308.53,298.68,501.48,253.14,307.4,375.22,268.4,343.84,512.07,609.19,695.8,220.41,259.23,557.94,363.42,256.43,481.24,405.18,419,549.36,300.25,336.4,402.6,978.3,255.04,602.68,484.6,276.96,362.28,743.8,641.84,297.06,539.69,647.63
3/08/1998,773.68,480.09,747.31,421.11,2353.32,410.88,69.94,667.21,723.27,301.29,291.66,495.93,247.18,305.55,375.34,264.04,339.21,524.25,617.13,687.75,219.99,258.55,551.47,365.42,260.17,482.35,400.85,417.39,550.11,302.78,332.58,397.04,991.91,255.08,603.22,476.73,274.98,359.37,734.98,634.25,300.22,532.6,644.35
4/08/1998,744.8,459.35,718.86,405.12,2277.22,397.37,67.05,645.42,722.57,293.2,284.07,472.82,251.16,296.05,361.52,257.04,327.06,512.86,598.63,659.07,212.04,245.83,527.04,353.45,251.06,466.77,388.23,402.24,525.37,296.19,321.7,384.61,953.36,250.46,584.36,451.21,268.36,351.58,712.02,609.76,294.61,506.9,624.81
5/08/1998,751.79,459.77,728.34,413.7,2280.84,395.47,66.92,652.64,741.89,289.3,280.42,477.64,253.63,300.18,361.9,257.71,328.57,517.09,597.72,658.16,213.23,247.53,537.9,352.57,253.12,468.6,386.54,407.31,529.11,296.45,321.53,384.64,964.49,249.46,589.39,458.85,269.11,352.7,714.57,613.46,295.68,511.96,632.2
6/08/1998,735.75,463.96,729.86,424.32,2340.3,406.22,68.02,653.01,729.04,286.96,278.22,484.9,254.71,298.83,360.04,258.78,327.8,523.53,591.07,661.4,211.89,252.21,557.77,350.5,255.12,473.38,395.12,417.96,538.57,295.7,322.45,389.42,973.9,249.51,603.32,460.67,271.12,357.06,720.36,626.47,294.9,514.96,628.85
7/08/1998,738.93,464.03,727.36,424.13,2309.03,407.26,68.99,656.1,721.76,294.25,285.11,485.34,253.25,298.53,362.87,262.32,329.18,530.32,584.73,660.95,215.43,248.57,560.6,355.72,257.67,476.15,397.56,418.18,533.11,299.36,332.05,389.03,962.76,252.02,599.2,454.69,273.95,360.1,719.64,629.27,298.23,511.93,627.93
10/08/1998,732.29,459.37,722.46,423.75,2333.85,403.35,67.68,659,719.48,290.66,281.66,478.65,250.98,299.28,362.36,260.75,324.7,530.01,587.47,649.72,216.28,246.89,559.1,353.23,256.39,474.28,397.6,416.62,530.04,298.43,329.42,387.35,954.14,250.04,598.85,448.46,271.63,355.83,717.77,628.34,297.66,505,626.9
11/08/1998,727.33,443.88,707.36,415.05,2303.72,396.99,66.49,653.32,718.79,295.89,286.41,470.81,241.55,292.37,354.73,253.68,320.29,523.34,583.8,638.56,209.55,244.77,555.02,347.14,253.01,468.3,389.8,408.71,525.15,296.3,321.49,376.74,941.13,246.99,595,433.22,265.97,349.2,698.9,619.12,296.13,491.91,621.35
12/08/1998,731.61,452.81,713.35,420.87,2321.59,405.83,68.86,658.04,726.67,297.8,288.14,479.73,237.62,295.71,361.79,257.2,326.42,527.13,591.69,646.56,212.26,246.46,572.11,350.74,256.53,476.05,399.21,415.54,528.8,303.14,326.35,382.44,941.12,250.58,607.88,442.5,269.57,353.9,708.81,633.55,303.47,501.11,625.83
13/08/1998,733.98,446.13,703.91,415.05,2342.03,399.56,67.95,660.16,713.77,300.93,291.18,475.44,240.69,293.4,361.56,253.7,317.53,525.39,586.01,635.63,211.75,249.49,564.29,351.06,255.19,471.21,396.78,409.57,533.99,301.04,319.15,378.96,933.97,250.61,598.31,434.45,262.42,340.34,702.6,626.26,300.64,493.55,623.55
14/08/1998,724.81,445.03,717.79,412.46,2306.29,398.15,67.57,654.82,712.18,302.49,292.58,466.9,237.1,289.34,357.61,249.48,315.36,523.26,578.21,626.11,206.12,244.72,550.78,346.71,250.17,466.42,388.38,407.38,525.05,300.36,316.29,369.79,914.94,244.96,594.17,429.25,256.12,331.89,687.45,615.69,300.59,486.68,618.13
17/08/1998,738.38,448.58,727.47,422.47,2281.86,408.48,67.9,673.25,730.81,304.89,294.87,477.06,237.63,292.38,358.49,250.25,318.32,526.57,589.24,643.85,207.1,250.94,558.62,351.23,252.64,473.14,391.96,417.49,536.79,303.94,316.63,368.49,933.76,248.3,605.77,438.79,260.38,339.26,687.5,621.1,304.24,497.53,632.5
18/08/1998,741.61,464.98,727.81,433.52,2278.09,418.67,68.3,680.69,727.17,307.72,297.59,485.52,238.89,296.27,364,258.63,325.04,530.95,596.11,665.06,210.81,253.21,574.98,358.72,255.69,481.45,394.72,428.24,541.57,303.74,320.96,376.49,937.18,251.66,616.1,449,264.36,343.33,700.93,634.2,304.08,509.42,636.46
19/08/1998,747.6,457.15,721.36,431.54,2254.89,416.06,69.41,685.59,713.63,311.9,301.66,484.51,243.54,293.36,362.2,260.08,320.9,526.92,592.58,659.35,211.47,253.23,569.5,359.94,253.27,481.28,393.95,426.05,540.95,302.44,318.29,376.91,931.36,252.88,616.61,441.5,264.93,343.66,699.74,629.87,301.75,503.8,636.33
20/08/1998,745.42,462.2,726.21,426.83,2281.34,419.64,68.76,677.32,699.72,313.34,303.2,471.3,250.88,293.78,363.72,259.98,321.07,533.92,591.75,647.7,208.11,253.12,569.7,358.46,249.78,477.9,395.53,424.13,541.89,302.74,316.04,367.61,931.9,250.37,611.92,431.76,265.7,347.09,687.14,631.79,302.29,493.75,631.61
21/08/1998,743.76,452.63,735.88,420.6,2297.48,413.63,66.95,680.91,701.4,310.41,300.16,467.12,239.37,290.02,357.65,254.82,315.44,537.76,583.74,633.41,205.12,250.09,567.45,350.53,246.01,471.14,390.14,417.98,537.06,306.48,313.27,359.63,926.7,250.63,605.94,421.38,263.97,345.82,673.81,625.26,307.79,483.7,631.99
24/08/1998,749.79,450.61,744.68,420.54,2309.24,412.12,66.42,688.72,712.07,306.84,296.69,472.94,235.94,290.85,359.45,251.58,319.39,547.98,592.91,638.19,209.32,253.3,581.84,349.84,248.56,470.94,392.42,417.43,544.5,308.48,310.64,361.5,936.44,252.53,606.14,422.51,268,352.64,676.91,632.67,310.47,486.45,639.27
25/08/1998,752.95,455.62,741.69,421.51,2286.09,417.75,65.66,694.33,717.9,304.87,294.76,473.66,232.92,292.16,355.7,247.93,323.64,558.16,599.58,643.44,210.84,253.17,590.86,354.05,246.22,473.71,395.68,419.97,545.9,306.84,311.76,361.95,946.17,256.02,609.38,421.92,267.79,351.66,678.33,639.53,308.24,486.92,643.89
26/08/1998,755.63,440.86,741.21,419.43,2260.69,413.85,64.12,703.74,711.84,299.38,289.37,464.71,225.38,285.64,355.18,240.82,314.83,557.25,594.48,632.32,205.05,250.74,585.23,351.16,240.9,470.71,392.31,417.28,541.37,307.13,309.35,355.22,931.31,244.73,608.32,417.5,262.76,347.69,665.05,630.4,309.59,480.58,644.76
27/08/1998,725.32,422.08,728.09,399.22,2194.23,398.66,61.82,679.16,686.45,290.39,280.54,447.02,212.01,275.59,335.75,229.13,302.83,542.95,583.45,592.49,197.33,243.47,567.24,340.94,232.36,453.7,380.64,398.77,525.98,304.65,300.24,334.44,888.21,232.32,582.45,393.35,254.17,338.49,630.19,609.89,308.73,453.98,622.1
28/08/1998,721.85,413.72,721.85,385.94,2114.81,385.24,62.7,668.21,682.7,286.78,276.98,436.9,206.11,270.37,331.12,227.94,302.58,530.42,586.74,579.53,195.13,247.94,546.03,332.96,229.51,447.82,377.22,385.45,532.01,306.93,294.94,340.74,861.25,225.36,579.59,383.37,251.34,335.38,635.73,596.9,312.54,443.67,614.16
31/08/1998,664.52,375.49,701.13,347.43,1984.93,351,59.78,608.03,647.4,277.62,268,415.03,193.77,255.2,311.87,221.58,291.61,480.54,571.71,533.27,188.35,234.45,494.62,313.13,220.86,421.55,351.54,348.41,499.68,302.48,280.69,317.79,777.46,212.31,542.21,360.23,241.25,321.74,594.76,549.89,309.6,415.69,568.59
1/09/1998,706.94,401.65,717.45,370.44,2023.52,371.9,60.1,634.12,677.25,286.02,276.26,425.68,206.59,261.69,318.65,232.75,293.71,508.01,589.39,545.55,189.25,238.88,518.41,317.25,230.35,433.16,361.09,370.69,512.08,302.57,288.95,332.19,828.85,213.46,560.46,371.01,243.1,322.49,618.62,571.5,309.28,426.69,595.2
2/09/1998,700.93,400.65,718.06,373.42,2038.66,374.42,59.66,636.67,657.84,280.03,270.53,429.6,204.72,261.06,316.61,230.55,287.09,511.45,579.39,563.13,190.88,235.19,506.56,322.23,228.04,430.63,365.81,373.52,505.99,297.33,292.15,328.62,791.29,213.15,547.49,377.04,243.53,323.26,613.31,566.82,302.77,433.9,588.42
3/09/1998,711.89,381.89,726.29,369.93,2018.18,368.17,59.15,647.93,643.46,282.79,273.77,426.73,232.57,262.01,310.73,233.97,281.98,512.67,576.14,543.47,189.89,235.38,504.28,313.59,225.82,420.73,362.08,369.09,506.54,296.36,292.22,320.09,774.95,208.95,531.75,364.59,241.69,320.08,602.18,559.37,301.64,422,590.75
4/09/1998,710.34,379.15,712.33,368.23,2023.53,363.48,59.1,634.96,637.62,291.51,282.61,415.46,257.64,259.29,299.98,233.9,283.34,509.83,577.87,522.47,190.76,236.66,494.08,312.02,227.62,415.97,358.12,366.38,508.38,296.73,289.84,316.24,777.92,212.63,520.89,352.46,242,319.59,595.2,553.27,301.67,408.08,584.73
7/09/1998,710.34,379.15,712.33,368.23,2023.53,363.48,59.1,634.96,637.62,291.51,282.61,415.46,257.64,259.29,299.98,233.9,283.34,509.83,577.87,522.47,190.76,236.66,494.08,312.02,227.62,415.97,358.12,366.38,508.38,296.73,289.84,316.24,777.92,212.63,520.89,352.46,242,319.59,595.2,553.27,301.67,408.08,584.73
8/09/1998,740.98,397.5,727.86,393.67,2116.43,384.88,59.36,665.23,671.63,297.5,288.09,436.03,248.43,270.11,318.47,242.84,295.94,533.13,597.82,561.33,198.27,246.65,532.2,321.77,236.66,438.09,375.97,390.44,530.13,301.96,301.02,334.59,797.71,220.24,559.96,376.68,250.08,329.45,627.11,587.03,307.16,434.65,608.98
9/09/1998,721.8,389.01,731.24,383.98,2100.48,384.51,58.56,658.46,626.16,296.77,287.16,432.78,237.75,264.02,311.86,237.24,289.29,526.91,592.14,541.02,196.85,244.48,516.66,318.12,234.96,432.81,369.46,383.91,525.22,302.54,303.15,335.49,785.46,217.23,549.76,365.79,249.08,329.85,624.59,573.51,307.33,423.29,596.91
10/09/1998,708.86,382,727.49,373.84,2087.73,378,56.24,645.33,604.42,302.73,293.39,414.04,263.48,255.58,304.67,230.4,282.12,509.05,582.1,512.93,190.17,238.38,495.84,304.85,225.07,416.97,356.79,375.01,511.36,302.77,294.78,321.75,759.91,214.63,530.92,350.66,240.77,317.65,600.47,555.3,307.61,405.02,583.71
11/09/1998,719.59,389.55,731.08,389.11,2095.69,392.16,56.32,664.28,607.33,311.68,301.94,425.68,265.46,260.45,312.62,236.98,288,521.91,590.19,538.61,192.56,246.61,512.02,308.29,226.84,424.3,360.48,389.89,528.25,305.95,295.19,325.54,783.43,219.82,545.75,371,245.56,323.89,608.69,566.22,310.04,424.4,595.95
14/09/1998,737.73,373.96,744.74,393.91,2149.12,401.22,56.47,679.79,624.26,312.71,302.75,440.81,258.06,264.37,326.19,241.26,300.66,533.5,602.64,562.47,198.08,252.48,521.27,320.45,228.65,431.78,371.23,396.14,540.69,309.69,299.87,340.6,800.87,225.63,548.85,380.6,252.25,333.11,631.81,575.22,311.53,438.43,610.01
15/09/1998,737.61,382.07,761.47,395.6,2151.44,407.31,57.22,690.11,632.5,314.41,304.22,444.64,251.66,264.22,332.56,242.97,309.33,529.61,604.75,580.01,205.37,250.31,529.85,319.15,230.51,430.28,375.32,399.31,536.16,314.06,302.39,342.04,778.65,228.32,544.24,388.6,255.8,336.5,633.7,583.41,316.68,447.5,613.46
16/09/1998,736.75,388.03,774.67,398.99,2162.14,410.63,59.14,686.64,616.24,313.15,302.92,451.59,246.94,262.73,336.54,244.51,312.5,527.36,609.98,598.73,205.64,252.85,533.27,324.01,227.85,436.7,380.01,402.68,540.36,316.82,307.32,341.75,793.47,232.04,555.05,396.27,258.73,341.22,632.38,589.73,319.15,457.08,612.9
17/09/1998,728.8,384.61,758.72,386.34,2110.43,399.35,60.49,673.24,585.05,308.31,298.59,441,258.83,253.9,328.52,239.45,305.58,525.24,596.74,577.17,201.35,246.5,519.31,317.27,222.75,427.83,373.36,390.5,528.59,314.37,304.66,331.18,773.89,229.38,542.58,381.17,252.22,331.36,612.39,577.15,317.36,441.8,599.05
18/09/1998,734.04,388.72,783.11,385.6,2103.14,399.87,61.02,672.15,590.33,309.57,299.83,438.72,261.11,259.64,330.74,239.83,305.16,526.62,603.4,570.77,200.07,253.41,517.92,314.93,217.71,425.85,378.23,390.19,541.25,315.78,304.31,332.02,780.1,225.6,542.56,377.94,249.67,327.42,617.1,579.57,318.62,438.58,602.47
21/09/1998,740.4,386.32,798.35,394.59,2108.07,407.92,62.93,678.32,587.82,309.15,299.18,441.93,249.03,257.22,328.06,240,305.22,526.05,600.06,568.39,201.68,251.31,516.61,313.29,220.57,426.55,377.36,398.85,537.38,315.98,298.28,332.12,764.05,224.97,547.74,377.38,250.33,328.22,615.74,578.32,318.3,438.32,604.21
22/09/1998,746.74,387.38,812.33,393.82,2162.49,414.51,66.99,692.28,601.53,304.57,294.78,449.04,247.31,257.12,329.62,243.11,314.65,541.4,604.97,564.83,204.47,253.42,519.95,314.29,217.61,427.25,378.56,400.57,543.65,317.41,300.18,331.7,745.23,225.19,549.05,381.15,251.98,329.76,615.09,582.84,319.61,441.46,611.1
23/09/1998,763.37,400.11,806.58,411.08,2246.93,428.91,68.26,707.62,633.22,320.88,310.57,461.07,260.33,257.11,337.89,255.41,319.39,559.04,617.75,591.26,210.11,262.19,532.38,324.58,223.69,443.74,387.36,416.86,562.29,322.33,311.15,344.88,756.54,233.92,573.81,402.97,258.4,336.02,633.2,597.31,322.71,462.05,624.87
24/09/1998,744.73,390.54,789.61,404.95,2206.3,418.28,66.99,698.49,621.14,312.8,303.32,449.3,279.99,258.28,331.19,253.45,311.37,545.85,609.98,570.81,214.9,259.14,511.85,323.05,221.42,437.31,377.39,409.2,554.68,318.15,310.33,337.82,741.72,231.14,559.63,383.97,256.86,332.05,624.23,580.64,318.67,444.51,614.51
25/09/1998,740.11,387.13,783.22,413.39,2153.44,425.44,66.62,693.73,610.51,313.63,304.03,442.63,276.23,255.36,326.8,261.89,309.85,542.07,606.9,572.37,218.58,259.3,509.1,322.41,222.34,440.59,374.93,417.21,554.35,318.63,315.23,341.29,734.9,232.57,566.6,383.83,260.07,334.97,627.18,576.55,319.36,443.09,609.46
28/09/1998,747.76,388.4,785.16,412.39,2115,422.42,65.35,693.07,630.14,314,304.72,444.13,291.73,257.82,324.82,265.16,313.04,537.41,614.9,577.53,221.48,260.26,504.69,327.7,224.79,444.56,376.65,415.52,555.33,319.96,314.86,347.06,746.39,234.22,570.16,385,264.81,342.39,636.64,576.89,321.68,444.82,614.7
29/09/1998,745,378.55,798.97,409.6,2109.53,426.82,64.71,702.49,620.55,323.5,313.38,444.44,275.11,253.45,321.92,264.99,308.03,539.71,613.25,570.23,221.66,266.94,486.49,328.79,222.92,444.41,373.2,415.17,567.72,325.09,324.11,342.01,755.74,231.91,565.18,379.85,262.55,338.27,627,565.78,326.97,440.23,618.17
30/09/1998,720.7,371.75,780.07,392.92,2059.84,417.4,63.61,687.28,607.93,312.72,303.28,427.62,281.21,245.43,307.94,254.46,296.37,534.31,595.04,547.28,210.52,260.52,469.73,320.13,213.68,430.97,366.73,400.96,555.3,326.6,317.34,326.38,739.98,225.72,546.43,366,251.17,323.17,600.54,551.4,328.39,423.53,603.25
1/10/1998,690.13,358.96,786.74,374.36,1978.59,393.22,61.69,661.28,602.63,308.63,299.7,415.49,295.64,242.42,295.62,246.18,286.11,517.02,592.72,519.46,206.22,259.39,446.31,308.78,208.74,414.04,354.4,380.51,550.47,326.81,306.93,309.78,724.68,214.59,520.88,354.48,243.82,314.12,575.87,530.84,330.56,408.18,587.44
2/10/1998,703.17,353.68,798.88,372.22,2076.64,390.23,61.46,661.83,634.19,318.32,309.14,418.67,305.86,246.3,300.7,251.73,290.58,530.5,617.54,533.69,208.03,265.55,456.39,313.96,212.86,418.99,360.59,378.08,563.74,333.58,319.28,310.31,755.65,216.97,520.58,368.13,245.84,315.81,579,538.49,337.02,419.62,599.4
5/10/1998,705.74,343.27,803.67,350.37,2061.82,374.33,59.13,661.31,634.53,322.19,312.51,409.35,292.42,239.33,289.3,248.58,284.06,518.47,631.76,511.23,210.14,267.44,458.94,311.83,207.96,412.88,352.35,358.26,565.2,340.2,322.84,297.08,782.28,211.14,507.22,351.82,245.04,315.29,556.5,532.07,343.67,403.02,603.82
6/10/1998,703.5,342.9,830.73,345.5,2082.5,364.84,58.82,650.56,638.13,323.19,313.68,410.04,302.02,240.83,284.04,252.64,285.73,520.59,632.36,496.66,209.71,263.95,474.95,313.28,206.68,414.97,348.17,351.83,559.26,338.65,324.58,296.38,807.09,209.11,511.07,345.34,243.92,312.75,556.47,537.95,342.39,396.28,603.98
7/10/1998,680.1,332.82,825.36,340.16,1875.49,356.61,57.07,632.33,652.76,318.74,309.77,398.45,316.81,239.5,275.07,253.25,279.3,507.65,635.71,469.44,206.06,263.8,467.82,310.82,206.07,415.99,341.22,345.51,556.91,340.8,320.69,295.24,816.66,209.4,518.81,333.49,243.88,313.89,554.08,526.02,345.03,381.18,596.61
8/10/1998,664.39,315.77,807.7,339.79,1815.07,346.05,53.74,628.12,657.2,309.79,301.04,383.6,306.32,235.15,272.44,256.46,267.19,495.39,640.47,479.28,205.8,264.83,450.15,306.35,202.42,404.36,330.5,341.69,556.77,342.09,311.77,288.92,824.42,204.44,498.25,330.49,243.23,313.05,542.7,507.34,347.3,378.14,593.83
9/10/1998,676.66,330.05,804.77,360.4,1907.56,366.93,55.13,647.06,652.32,309.39,300.03,402.55,278.37,240.6,286.6,267.46,277.63,503.9,639.89,510.1,214.96,258.83,469.61,319,210.45,415.57,340.65,362.39,547.34,331.26,316.98,303.32,815.03,205.87,507.53,354.81,251.19,322.9,565.87,525.23,334.66,402.63,600.94
12/10/1998,692.42,344.41,814.98,375.62,1898.65,376.91,55.69,653.93,664.43,313.42,303.77,414.58,274.91,245.69,291.15,271.75,280.6,523.37,641.74,525.05,220.47,255.07,483.73,325.26,217.34,423.88,343.68,375.82,543.72,319.49,318.42,312.22,805.91,212.62,518.74,355.43,256.64,329.43,581.26,536.32,321.52,408.42,606.96
13/10/1998,702.9,346.11,809.91,364.25,1876.7,366.11,55.39,651.01,669.94,312.79,303.02,418.87,268.05,246.74,294.25,266.26,277.15,522.09,638.59,528.49,218.71,259.04,480.26,324.33,213.36,426.5,336.55,364.65,550.66,325.06,321.55,306.08,811.83,209.05,527.53,356.8,246.83,312.17,573.46,531.01,328.02,410.86,608.04
14/10/1998,709.88,345.37,826.48,368.99,1885.82,379.58,55.11,650.51,671.65,314.74,304.65,422.02,257.98,250.13,299.82,260.33,282.88,534.45,642.8,547.06,215.3,264,493.07,329.27,213.74,431.71,342.81,372.34,561.59,331.27,323.17,314.07,812.1,212.6,534.96,356.65,243.71,307.71,586.54,540.63,334.97,415.35,610.28
15/10/1998,739.69,360.82,826.42,387.89,1961.64,399.31,56.19,669.42,702.32,322.1,312.05,445.32,276.12,262.32,315.02,270.1,303.14,546.4,653.11,586.01,218.07,270.88,522.09,341.08,223.07,448.74,356.04,391.51,575.9,335.18,327.24,333.67,844.2,221.61,560.96,379.26,253.9,323.24,621.02,567.93,338.86,441.33,629.36
16/10/1998,741.71,365.87,810.05,389.99,1980.34,396.9,60.59,676.37,718.44,326.22,316,461.38,277.79,263.37,317.98,280.86,313.76,548.26,635.95,596.19,222.35,263.17,532.82,345.86,224.39,454.5,358.97,392.08,562.32,328.48,323.27,344.92,864.14,233.63,572.19,390.49,263.12,335.33,637.13,577.32,330.35,453.18,633.91
19/10/1998,743.35,374.53,809.08,398.63,2035.18,396.55,61.65,678.46,713.25,320.24,310.02,463.62,264.85,269.21,323.44,279.51,316.32,543.74,644.1,599.66,230.75,264.33,543.93,348.24,230.48,458.24,364.52,397.67,563.67,325.16,331.83,350.14,856.77,239.96,572.64,396.53,266.27,337.36,647.93,586.74,326.79,458.35,634.43
20/10/1998,731.01,388.95,827.35,392.23,2049.45,388.1,64.45,667.55,707.2,324.3,314.06,473.39,273.03,269.22,327.9,282.45,315.36,547.21,638.19,603.42,234.07,266.62,537.01,351.76,236.38,460.73,369.45,390.58,568.36,320.19,336.78,353.86,854.48,258.71,570.12,409.94,269.23,337.46,653.05,588.6,321.49,469.14,628.72
