Date,FTSE UK MINING - PRICE INDEX,FTSE UK OIL & GAS - PRICE INDEX,FTSE UK OIL & GAS PROD - PRICE INDEX,FTSE UK AERO/DEFENSE - PRICE INDEX,FTSE UK AUTO & PARTS - PRICE INDEX,FTSE UK BANKS - PRICE INDEX,FTSE UK BASIC MATS - PRICE INDEX,FTSE UK BEVERAGES - PRICE INDEX,FTSE UK CHEMICALS - PRICE INDEX,FTSE UK CONSUMER GDS - PRICE INDEX,FTSE UK CONSUMER SVS - PRICE INDEX,FTSE UK ELECTRICITY - PRICE INDEX,FTSE UK EQT IVST INS - PRICE INDEX,FTSE UK FD & DRUG RTL - PRICE INDEX,FTSE UK FD PRODUCERS - PRICE INDEX,FTSE UK FIN SVS L - PRICE INDEX,FTSE UK FINANCIALS - PRICE INDEX,FTSE UK FXD LINE T/CM - PRICE INDEX,FTSE UK GEN RETAILERS - PRICE INDEX,FTSE UK H/C EQ & SVS - PRICE INDEX,FTSE UK HEALTH CARE - PRICE INDEX,FTSE UK INDUSTRIALS - PRICE INDEX,FTSE UK LIFE INSURANCE - PRICE INDEX,FTSE UK MEDIA - PRICE INDEX,FTSE UK NONLIFE INSUR - PRICE INDEX,FTSE UK PERSONAL GOODS - PRICE INDEX,FTSE UK PHARM & BIO - PRICE INDEX,FTSE UK SUPPORT SVS - PRICE INDEX,FTSE UK TECHNOLOGY - PRICE INDEX,FTSE UK TELECOM - PRICE INDEX,FTSE UK TOBACCO - PRICE INDEX,FTSE UK TRAVEL & LEIS - PRICE INDEX,FTSE UK UTILITIES - PRICE INDEX,FTSE W UK CON & MAT L - PRICE INDEX,FTSE W UK ELTRO/ELEC EQ L - PRICE INDEX,FTSE W UK INDS ENG L - PRICE INDEX,FTSE W UK INDS TRANSPT L - PRICE INDEX,FTSE W UK INDUSTRIAL MET L - PRICE INDEX,FTSE W UK IT TCH H/W & EQ - PRICE INDEX
12/05/1997,315.18,331.79,325,158.49,255.44,552.58,167.31,324.47,196.96,288.72,308.71,358.35,354.98,180.69,217.34,300.58,356.21,234.22,213.28,754.37,249.17,208.94,334,295.6,219.66,826.63,479.01,285.34,31.9,177.11,229.59,283.9,332.47,116.45,14.08,184.12,198.88,191.22,31.9
13/05/1997,315.18,334.86,328.04,157.58,254.97,553.71,167.51,321.45,197.96,287.82,309.58,360.04,354.4,181.32,218.8,306.04,356.55,233.28,214.57,758.66,251.88,208.22,332.54,296.17,217.78,842.27,489.63,287.66,31.43,176.8,232.55,283.92,335.15,116.17,14.17,184.35,198.17,191.71,31.43
14/05/1997,312.2,335.36,328.55,159.06,259.55,552.9,167.28,318.45,198.86,292.27,308.17,361.02,353.03,184.67,218.05,306.33,355.39,229.89,213.9,760.81,251.9,208.33,333.2,292.49,213.85,857.42,491.1,287.45,32.21,175.96,234.97,281.88,336.49,115.46,14,184.73,200.24,191.87,32.21
15/05/1997,309.96,331.98,325.23,158.33,255.36,547.55,167.36,318.06,199.68,287.71,307.46,362.41,351.36,184.19,217.08,302.13,352.75,231.26,211.4,757.59,253.63,207.97,329.45,291.18,214.84,867.85,498.74,297.88,31.61,176.55,235.93,283.01,338.8,114.9,13.78,184.52,200.67,193.34,31.61
16/05/1997,309.96,332.68,325.93,156.69,257.93,553.95,167.87,317.62,200.34,289.99,307.51,363.51,352.05,185.64,217.09,300.27,355.24,232.12,210.73,754.37,253.13,207.59,329.9,291.77,213.55,865.95,495.69,300.71,31.5,177.43,239.84,281.53,340.47,114.81,13.6,184.17,201.32,195.85,31.5
19/05/1997,307.73,329.37,322.67,155.42,256.81,549.96,167.14,314.14,197.89,288.81,305.29,361.29,350.11,183.91,214.54,297.68,352.44,229.99,209.62,739.35,248.91,206.96,327.21,288.61,211.07,848.9,482.99,303.25,31.77,175.79,241.27,278.65,339.12,113.72,13.45,183.56,199.11,198.28,31.77
20/05/1997,294.31,330.25,323.65,151.09,258.49,539.95,166.14,314.06,195.61,290.39,302.95,362.36,349.24,181.91,213.31,293.51,346.02,228.72,205.84,718.96,247.61,205.91,317.65,287.93,207.45,820.47,480.84,301.91,31.61,174.54,238.28,276.08,341.8,113.37,13.59,182.85,199.34,197.89,31.61
21/05/1997,291.33,334.9,328.26,152.24,259.66,544.47,167.68,314.08,197.98,291.74,305.04,360.35,351.2,181.62,214.87,297.54,350.03,229.89,206.77,717.88,248.5,206.89,322.72,290.68,210.98,816.21,482.82,303.55,31.31,175.08,239.11,276.81,340.34,114,13.6,183.45,201.55,199.72,31.31
22/05/1997,299.53,336.52,329.79,154.3,261.76,544.98,168.66,318.53,198.8,293.78,305.44,361.18,352.36,180.82,216.45,297.15,350.92,228.69,208.18,735.05,249.08,206.37,324.95,290.53,212.01,825.69,478.72,300.02,31.12,174.21,242.26,278.13,341.13,114.29,13.53,183.95,200.53,202.08,31.12
23/05/1997,301.76,337.68,330.92,156.97,262.22,552.23,169.14,323.71,198.96,294.11,305.78,359.86,353.77,180.57,216.09,297.85,353.47,227.47,209.73,732.91,248.6,207.24,323.11,291.37,209.09,819.05,472.77,297.83,31.41,173.48,243.12,275.23,341.05,114.98,13.65,184.27,199.66,202.07,31.41
26/05/1997,301.76,337.68,330.92,156.97,262.22,552.23,169.14,323.71,198.96,294.11,305.78,359.86,353.77,180.57,216.09,297.85,353.47,227.47,209.73,732.91,248.6,207.24,323.11,291.37,209.09,819.05,472.77,297.83,31.41,173.48,243.12,275.23,341.05,114.98,13.65,184.27,199.66,202.07,31.41
27/05/1997,303.25,341.13,334.32,154.96,262.31,562.83,169.35,324.02,199.9,294.11,305.35,359.07,355.04,177.64,216.15,299.64,358.41,227.08,210.18,743.64,249.64,205.04,327.09,290.78,208.25,818.11,477.71,297,31.98,172.42,240.63,272.93,340.69,115.16,13.49,183.91,198.99,201.54,31.98
28/05/1997,304.74,341.9,335.06,155.35,263.8,560.32,169.9,318.82,202.62,294.86,304.94,359.86,354.64,177.34,216.09,300.8,356.74,227.39,209.52,755.44,249.57,204.7,323.1,291.37,206.22,821.9,481.85,298.57,32.44,172.51,238.66,269.64,342.35,115.1,13.46,183.59,198.88,201.71,32.44
29/05/1997,302.51,341.02,334.21,158.23,265.52,552.24,169.83,317.51,203.75,296.36,306.66,362.14,354.06,179.74,215.33,300,352.29,228.01,210.87,762.95,250.31,203.53,316.34,292.58,202.43,820.95,486.43,302.65,32.72,173.53,239.07,270.16,344.31,115.36,13.4,184.03,200.4,199.91,32.72
30/05/1997,301.02,337.4,330.65,157.01,264.42,544.99,168.85,314.78,203.5,294.94,303.45,361.09,352.41,178.9,213.42,296.79,347.79,226.58,207.49,753.3,246.79,203.39,309.73,289.73,199.11,814.79,478.19,302.94,32.83,172.53,233.78,265.02,343.29,114.55,13.29,184.71,200.22,198.22,32.83
2/06/1997,295.06,336.1,329.41,154.31,260.83,528.81,167.51,311.34,202.98,292.16,301.22,348.4,350.65,177.31,211.19,291.11,339.1,225.48,205.46,743.64,245.4,201.59,299.7,286.84,196.51,808.16,477.97,301.01,32.98,171.48,231.76,267.07,337.11,113.12,13.06,183.78,198.8,196.67,32.98
3/06/1997,295.8,337.83,331.11,153.46,257.99,525.78,166.74,313.9,203.29,290.57,300.79,345.19,350.63,176.21,208.48,289.72,338.55,225.15,204.86,742.56,244.42,199.91,307.05,287.39,198.09,798.21,475.22,293.08,33.66,170.98,230.4,266.95,339.87,112.45,12.88,182.24,200.33,195.14,33.66
4/06/1997,295.8,337.35,330.64,154.81,255.69,530.01,167.2,309.8,205.16,288.22,300.76,344.86,352.69,175.67,207.51,287.97,339.9,228.28,204.92,746.86,242.68,199.42,306.02,287.65,196.64,799.16,471.86,292.23,33.16,172.49,230.55,266.27,339.99,112.7,12.8,181.49,200.03,194.78,33.16
5/06/1997,297.29,337.53,330.8,157.11,254.66,532.6,166.65,309.08,205.68,287.25,302.37,345.19,351.05,177.61,207.84,287.89,341.91,232.04,206.82,743.64,242.88,198.95,314.68,288.65,197.54,793.47,472.96,288.36,33.2,175.06,231.01,268.39,338.8,112.26,12.76,181.38,201.47,193.3,33.2
6/06/1997,287.61,343.95,337.21,159.8,259.17,543.62,168.54,308.36,208.26,291.07,304.23,351.54,352.47,179.29,209.9,288.92,347.73,240.53,207.53,738.27,245.4,199.01,318.07,290.83,202.03,793,481.12,290.44,33.04,180.07,233.86,274.05,342.39,112.98,12.85,181.88,201.42,196.05,33.04
9/06/1997,283.88,344.16,337.45,162.02,260.87,556.1,169.25,309.37,208.89,293.46,305.68,353.48,356.23,179.89,212.36,291.11,354.2,242.5,209.11,721.1,247.58,199.39,322.67,291.73,204.71,802.95,486.32,293.29,32.95,181.29,235.7,273.6,340.11,113.46,12.93,182.48,202.14,197.1,32.95
10/06/1997,282.39,343.71,337.02,162.64,270.49,562.32,171.18,308.81,209.63,302.96,308.17,353.48,356.87,182.73,215.76,291.83,358.04,245.47,211.21,735.05,251.56,201.27,330.89,292.82,207.76,815.74,497.1,297.31,32.78,183.7,242.37,275.72,342.32,115.27,13.5,182.62,204.58,199.83,32.78
11/06/1997,280.9,342.96,336.29,163.23,267.14,558.49,171.8,305.3,209.13,299.95,306.23,360.13,357.43,185,215.02,292.6,356.05,243.42,210.18,738.27,250.87,202.31,323.93,291.3,209.44,819.53,496.21,294.41,32.89,183.27,244.71,270.73,345.26,115.46,13.75,182.2,203.89,202.37,32.89
12/06/1997,278.67,345.94,339.25,166.53,271.22,557.64,175.59,308.14,215,304.24,309.4,364.15,359.93,184.67,216.85,292.79,355.55,242.18,211.9,758.66,254.05,205.9,320.66,294.71,209.29,822.84,501.32,297.78,33.98,182.51,253.4,273.2,347.61,117.83,14.09,183.8,206.45,205.57,33.98
13/06/1997,312.94,352.33,345.29,170.01,273.72,559.03,178.98,310.32,217.98,307.74,311.75,367.37,362.65,185.94,219.39,293.78,355.86,242.5,217.62,757.59,254.73,208.07,316.85,293.99,209,838.48,500.21,299.04,34.59,183.05,253.28,266.4,348.89,120.74,14.34,186.51,208.81,208.43,34.59
16/06/1997,304.74,354.75,347.74,167.52,277.97,547.66,177.64,309.72,215.48,311.47,309.45,361.94,360.23,185.75,219.83,291.72,348.94,242.03,216.24,777.98,253.37,206.78,308.04,292.44,204.96,847.48,495.52,294.92,34.7,182.74,250.51,263.77,345.81,119.71,14.04,186.28,206.61,208.79,34.7
17/06/1997,301.76,347.23,340.34,166.59,276.48,534.59,175.72,313.03,212.09,309.53,305.75,357.8,357.27,184.18,218.87,289.76,342.29,239.91,213.28,751.15,252.14,206.34,306.69,288.28,201.88,845.11,490.6,290.1,34.65,181.16,247.42,260.47,341.07,117.88,13.87,186.49,205.36,208.63,34.65
18/06/1997,300.27,345.38,338.53,166.51,275.13,532.68,174.63,312.66,212.85,308.28,302,357.35,353.65,182.63,217.82,287.01,340.38,237.99,212.28,749,251.62,206.2,303.93,281.2,199.49,840.37,491.22,290.88,34.48,179.68,244.19,257.22,342.25,117.13,13.55,185.67,203.23,205.16,34.48
19/06/1997,300.27,342.09,335.28,166.74,274.53,537.74,174.3,317.65,214.55,307.74,299.93,356.59,353.36,180.96,215.97,287.78,341.64,238.82,211.18,744.71,252.2,205.53,299.75,279.18,197.04,840.37,489.26,286.54,34.62,179.64,249.11,256.14,341.25,116.98,13.27,186.33,201.05,202.63,34.62
20/06/1997,297.29,336.55,329.84,163.98,271.31,531,173.12,311.34,212.52,305.32,295.6,355.31,351.81,178.09,212.71,286.43,337.27,235.16,206.67,739.35,249.95,203.94,292.48,274.96,193.69,841.79,486.29,285.82,34.42,176.86,251.37,252.75,340.95,115.92,13.08,186.64,198.76,201.99,34.42
23/06/1997,294.31,336.61,329.92,163.18,272.28,530.84,170.98,310.23,207.41,306.44,293.41,354.3,348.88,175.68,212.31,283.5,336.64,235.54,204.41,745.78,248.21,204.39,290.73,273.43,193.64,842.27,484.67,283.09,33.97,176.37,241.73,252.25,341.36,115.35,13.59,185.19,197.89,199.47,33.97
24/06/1997,292.82,336.14,329.47,162.93,271.47,542.61,171.27,308.33,208.02,304.91,292.77,356.41,349.66,176.7,212.05,282.36,341.67,238.16,205.36,751.15,247.64,203.27,292.24,270.28,193.82,845.58,484.32,280.41,34.25,178.06,240.69,255.3,343.85,114.7,13.37,184.51,197.82,201.7,34.25
25/06/1997,294.31,339.94,333.2,163,269.95,550.43,172.14,309.18,210.26,303.46,293.23,356.89,351.3,178.25,213.7,283.47,345.98,240.71,206.75,750.08,250.26,202.12,296.08,270.8,195.04,847,494.92,281.74,34.42,179.86,237.05,254.12,347.78,115.05,13.28,183.68,196.76,202.2,34.42
26/06/1997,308.47,347.61,340.66,162,273.3,552.2,172.06,309.72,211.32,306.6,291.82,366.72,352.3,179.61,213.24,283.27,346.88,240.47,205.23,740.42,249.65,203.76,298.57,268.78,194.5,838.48,495.45,282.73,34.44,180.13,231.1,251.03,356.89,115.61,13.28,183.81,198.03,199.3,34.44
27/06/1997,307.73,349.79,342.83,159.55,273.11,546.51,171.26,311.47,210.34,306.18,289.9,367.57,351.32,179.98,213.94,283.61,343.74,238.27,203,717.88,249.71,203.23,293.63,267.5,193.23,837.53,493.74,279.79,34.4,179.06,232.13,249.11,355.68,115.64,13.59,183.01,197.98,197.3,34.4
30/06/1997,307.73,345.4,338.49,157.61,270.48,538.8,170.56,310.44,210.31,303.53,286.44,367.14,350.27,180.33,213.35,282.94,339.42,235.93,200.01,716.81,249.49,204.14,289.1,263.61,190.49,848.42,494.5,275.68,34.65,177.92,230.82,245.95,352.51,114.75,13.71,182.24,197.44,196.86,34.65
1/07/1997,310.71,356.06,348.99,158.92,266.73,560.94,171.63,315.85,211.85,300.46,289.28,380.5,353.19,183.02,216.19,285.96,351.31,239.59,203.18,718.96,256.55,205.57,297.54,263.43,197.47,864.53,515.75,285.6,34.68,180.65,233.66,249.1,367.08,114.85,13.74,182.26,199.45,199.66,34.68
2/07/1997,313.69,358.82,351.69,158.14,266.68,559.89,171.68,319.07,212.48,298.48,290.74,375.15,354.82,182.07,217.26,291.67,352.85,243.56,203.43,738.27,258.28,206.59,303.13,266.35,203.04,897.69,518.53,290.09,34.58,182.49,234.04,245.1,364.85,115.12,13.76,182.46,201.87,198.4,34.58
3/07/1997,309.22,367.45,360.24,154.49,257.74,571.68,167.54,325.54,205.56,289.04,292.12,395.8,356.6,194.33,221.12,296.2,360.51,250.16,203.91,738.27,260.84,203.7,317.9,267.15,203.26,918.53,518.85,291.75,34.73,189.55,238.83,243.36,382.42,112.77,14.64,176.73,208.04,194.46,34.73
4/07/1997,312.94,364.2,357.01,153.5,247.75,573.59,165.56,324.19,203.73,276.93,289.5,389.54,356.62,190.02,218.32,295.63,359.9,255.47,202.21,727.54,261.12,200.82,310.39,263.99,200.25,909.06,525.21,291.37,34.69,191.14,235.52,242.98,375.79,110.99,14.43,174.53,205.57,192.81,34.69
7/07/1997,306.24,367.58,360.39,154.75,251.02,574.33,164.53,323.86,204.54,279.64,288.71,391.88,355.11,192.32,220.13,295.86,359.73,250.44,202.92,726.47,260.29,200.46,309.41,263.13,198.66,910.01,521.79,286.73,34.54,189.12,233.61,242.29,377.29,110.1,14.3,175.79,204.19,190.07,34.54
8/07/1997,309.22,360.65,353.53,152.29,249.65,564.81,163.11,323.35,204.12,279.45,286.56,388.58,353.4,196.3,218.22,295.33,354.39,245.83,203.73,717.88,259.35,196.06,303.07,259.45,196.35,907.16,520.39,277.4,34.52,187.82,232.84,241.88,374.25,108.47,13.45,173.7,202.85,188.64,34.52
9/07/1997,314.43,357.9,350.78,151.35,253.41,565.94,161.92,324.82,202.43,282.94,288.89,384.5,353.76,201.36,218.94,295.74,355.31,245.76,210.89,706.08,258.75,195.87,300.8,256.16,199.26,896.74,518.63,278.57,34.62,189.24,228.51,237.7,371.11,107.17,13.42,172.47,205.53,188.98,34.62
10/07/1997,316.67,355.2,348.09,149.93,255.71,563.11,162.42,327.88,201.65,285.52,291.45,383.76,352.6,208.16,217.79,295.89,353.29,245.31,215.18,708.23,259.36,196.34,296.05,256.72,195.85,883.95,519.88,277.26,34.52,190.97,228.89,236.17,371.3,107.17,13.65,172.59,208.91,192.19,34.52
11/07/1997,324.12,358.91,351.7,151.91,256.97,566.37,162.78,333.69,202.18,287.7,294.93,390.76,353.15,208.8,219.12,296.89,355.9,236.39,215.01,699.64,261.79,199.69,301.35,261.89,198.36,883.48,524.71,281,34.31,186.39,228.89,246.83,377.02,107.62,14.25,174.5,209.86,191.48,34.31
14/07/1997,321.88,362.34,355.1,151.95,258.14,572.07,165.45,332.73,209.97,288.34,296.35,395.87,354.06,207.01,218.95,296.62,359.21,242.04,217.6,706.08,266.97,200.53,304.39,262.4,200.75,888.22,546.02,281.98,33.75,188.89,230.57,245.88,380.33,108.7,14.26,174.66,210.23,192.02,33.75
15/07/1997,320.39,362.21,354.99,152.83,258.6,585.84,166.05,333.82,212.97,290.44,298.04,397.8,355.98,209.42,220.88,296.16,365.41,241.42,222.16,737.2,268.92,200.86,305.02,261.04,200.78,905.74,550.15,279,33.25,189.25,232.32,242.93,386.99,109.13,13.97,177.24,212.06,190.4,33.25
16/07/1997,321.14,369.4,362.07,153.18,261.26,601.45,167.7,339.77,217.09,293.03,300.74,404.09,359.64,210.34,222.95,298.31,373.13,240.57,224.35,743.64,271.95,201.02,305.82,263.46,202.25,916.16,556.1,277.36,33.08,189.07,232.44,245.23,392.52,109.98,13.76,178.81,214.73,190.71,33.08
17/07/1997,318.9,369.46,362.15,154.88,261.64,605.15,169.25,337.69,217.73,292.62,301.38,403.05,359.42,208.55,222.03,300.3,375.24,241.37,224,735.05,265.4,202.5,304.79,263.49,207.18,907.16,533.89,277.7,33.18,188.98,227.38,250.42,393.62,110.27,13.82,180.46,215.56,195.97,33.18
18/07/1997,311.45,367.28,360.06,152.37,256.28,584.93,168.85,331.83,217.61,287.76,297.93,403.45,356.38,209.1,220.33,298.7,364.96,239.2,221.79,740.42,262.25,201.45,295.29,261.1,206.2,903.37,528.88,275.2,33.12,187.98,221.8,243.88,394.01,109.94,13.76,180.46,212.75,195.12,33.12
21/07/1997,306.24,364.49,357.34,151.62,253.6,573.73,167.2,327.84,215.27,285.28,294.87,399.39,352.95,206.78,218.02,294.43,358.1,232.77,221,752.22,259.49,199.82,285.1,256.67,202.5,895.79,522.55,271.87,32.62,183.88,221.13,239.74,388.84,109.28,13.54,179.74,210.92,192.51,32.62
22/07/1997,306.98,366.62,359.43,152.37,253.54,578.72,167.68,331.5,215.85,285.22,297.48,401.06,354.39,208.14,218.44,293.95,360.46,235.38,221.58,753.3,263.09,200.57,288.58,261.32,201.16,901.48,532.08,274.78,32.39,185.67,226.16,241.23,389.84,109.88,13.65,180.42,212.42,192.54,32.39
23/07/1997,308.47,369.78,362.54,155.32,256.16,581.05,168.82,331.12,219.93,287.76,298.61,404.42,356.47,210,221.59,296.97,363.07,236.95,222.15,754.37,263.66,202.3,292.85,262.8,206.88,902.43,532.26,274.8,32.39,187.04,226,240.91,391.08,110.25,13.81,181.55,213.61,191.89,32.39
24/07/1997,313.69,370.52,363.24,154.65,255.34,575.13,167.31,334.3,216.76,286.85,298.22,405.22,354.23,212.61,220.86,299.97,361.14,232.94,220.44,750.08,263.95,201.84,297.26,263.53,208.28,900.06,531.38,273.48,32.37,185.66,227.18,244.35,392.6,110.42,13.66,181.69,212.61,188.03,32.37
25/07/1997,312.2,371.51,364.22,154.87,253.29,573.16,166.83,332.2,216.64,285.11,297.78,406.92,354.87,212.26,220.34,300.25,360.02,231.11,217.88,744.71,262.16,201.97,295.6,265.93,207.8,896.74,526.66,271.05,32.23,184.58,225.92,250.69,396.88,109.77,13.64,182.38,209.52,188.06,32.23
28/07/1997,312.63,372.46,365.18,155.17,254.28,569.5,167.68,333.23,218.23,285.45,297.42,407.36,354.71,211.23,219.57,299.97,357.84,235.1,215.94,741.49,264.09,202.06,293.19,268.02,204.99,895.79,533.5,274.29,32.04,186.41,228.04,246.58,398.85,109.4,13.57,182.73,209.69,191.58,32.04
29/07/1997,312.63,373.59,366.35,158.8,262.64,578.44,169,330.26,220.01,293.63,298.75,404.21,355.39,203.68,219.42,299.39,361.93,235.69,216.04,747.93,262.11,203.76,295.54,270.45,205.55,878.27,526.9,277.68,31.99,184.54,230.1,244.35,397.44,109.41,13.58,186.67,211.34,195.37,31.99
30/07/1997,313.89,379.3,372.17,163,265.51,594.76,171.04,328.53,225.38,296.89,302.82,396.62,357.03,205.38,219.56,301.21,369.32,239.32,219.69,758.66,261.07,205.87,296.07,275.36,206.2,891.53,526.48,281.91,32.04,186.97,223.13,248.66,391.26,110.38,13.52,191.9,210.36,195.7,32.04
31/07/1997,315.49,380.67,373.49,161.4,265.27,594.16,170.96,326.01,228.5,296.2,303.13,389.71,357.52,204.45,220.36,301.29,369,238.25,222.38,758.66,258.01,204.82,295.86,271.86,207.12,897.69,515.16,281.24,32.04,186.13,222.52,250.3,387.47,110.1,13.44,190.34,211.45,192.88,32.04
1/08/1997,316.64,373.23,365.72,161.92,264.99,604.44,170.54,325.28,228.53,295.81,301.43,385.19,355.85,206.02,221.65,297.86,373.25,236.79,221.79,749,257.77,204.05,300.37,269.57,206.38,914.27,515.11,277.76,31.99,185.8,218.25,251.95,380.93,110.2,13.33,190.04,208.73,190.74,31.99
4/08/1997,316.73,376.15,368.73,161.83,267.7,605.66,170.71,325.37,228.74,298.34,300.96,382.15,354.2,205.89,222.54,295.53,373.39,235.36,221.38,743.64,257.46,202.94,300.65,269.33,204.68,933.69,512.94,276.01,31.99,185,217.67,253.47,378.39,110.05,13.11,190.1,207.49,191.73,31.99
5/08/1997,316.91,389.37,382.39,162.98,270.03,610.69,171.93,325.45,231.21,300.89,303.49,383.56,354.64,211.66,223.69,295.66,377.33,233.23,221.59,736.13,260.2,206.58,309.27,274.34,209.47,929.9,522.07,282.1,33.17,185.54,220.34,251.1,380.09,110.57,13.7,191.95,210.15,193.04,33.17
6/08/1997,320.75,401.56,394.74,166.62,280.02,620.47,175.08,326.66,236.34,310.72,307.02,381.9,356.96,209.83,226.95,298.08,382.08,234.32,222.6,742.56,261.88,210.61,309.74,281.24,210.85,942.69,525.23,286.33,32.95,185.59,219.34,253.4,379.91,112.01,14.3,195.17,210.35,196.18,32.95
7/08/1997,327.36,401.78,394.55,171.43,291.87,633.31,181.71,329.51,245.11,322.54,308.09,386.77,361.1,212.19,231.93,301.59,389.36,236.19,225.68,742.56,263.73,218.52,311.15,279.81,218.66,971.12,524.45,292.9,36.12,187.27,222.21,245.64,384.45,117.44,14.84,202.31,212.07,199.24,36.12
8/08/1997,337.05,393.05,384.91,176.43,301.37,621.05,185.56,327.56,246.92,332.46,306.79,382.9,366.11,208.06,232.71,302.11,384.09,237.89,225.88,746.86,259.78,221.75,308.98,275.4,218.27,938.43,510.29,298.11,35.53,186.98,221.14,246.63,381.21,120.68,15.04,208.05,209.47,205.53,35.53
11/08/1997,340.96,391.1,382.66,177.47,303.45,624.41,186.23,325.59,247.33,334.61,308.15,385.76,367.55,207.8,232.65,301.43,386.56,238.42,225.95,749,257.88,221.6,313.81,277.64,221.39,922.32,505.46,300.16,35.61,187.18,218.87,247.67,385.5,121.86,15.01,207.69,210.5,205.07,35.61
12/08/1997,340.43,398.77,390.61,178.96,306.58,625.79,186.47,329.67,247.01,337.72,310.64,387.09,369.65,213.94,233.69,306.85,387.7,243.32,227.49,753.3,259.26,224.67,316.47,280.03,220.19,924.22,504.23,298.52,35.9,191.59,225.34,248.9,389.52,121.63,14.99,210.46,212.99,207.01,35.9
13/08/1997,339.46,392.01,383.69,174.4,303.48,618.61,183.09,327.27,240.49,334.93,307.97,384.31,366.51,211.44,229.99,305.42,383.39,240.35,226.38,753.3,254.69,222.09,313.68,276.25,217.15,907.16,490.76,292.93,34.87,189.28,225,246.33,385.42,119.77,14.64,208.1,212.99,204.1,34.87
14/08/1997,338.49,384.31,375.79,174.23,304.63,618.38,182.28,328.55,242.03,336.87,306.77,381.26,367.78,211.7,229.31,305.02,383.05,238.68,226.51,768.32,255.67,225.06,311.78,273.43,216.62,913.8,492.66,291.26,34.8,188.49,227.87,245.3,385.45,117.96,14.62,209.7,212.96,203.7,34.8
15/08/1997,337.42,371.11,362.21,171.84,302.56,595.26,179.46,327,236.91,334.59,301.47,380.18,365.25,209.24,221.97,301.45,371.79,233.9,223.63,768.32,250.06,224.09,306.6,265.63,214.83,901.95,478,282.98,34.8,185.25,224.5,242.38,382.04,116.39,14.44,208.56,210.94,200.58,34.8
18/08/1997,335.17,369.96,361.16,170.76,299.35,583.84,177.42,327.22,232.24,331.01,301.36,381.34,361.19,206.25,220.99,300.46,365.75,233.69,223.77,765.1,249.79,223.5,302.24,265.65,212.56,895.32,478.39,280.82,34.57,184.24,223.22,244.95,382.84,115.54,14.29,206.78,210.09,198.91,34.57
19/08/1997,344.03,380.14,371.13,170.43,294.77,601.76,178.38,328.12,234.37,325.94,304.91,383.58,362.83,208.78,223.49,304.41,374.33,234.32,227.21,764.03,253.45,223.77,304.87,269.41,214.24,911.9,490.42,283.11,34.65,185.33,223.43,245.49,384.69,116.75,14.31,204.72,212.36,197.57,34.65
20/08/1997,349.18,389.57,380.55,169.35,287.59,607.62,178.9,327.23,237.03,318.61,305.7,393.32,364.55,209.54,225.58,306.86,377.12,237.13,227.36,768.32,255.62,220.92,303.86,270.33,214.94,920.9,498.47,286.47,34.65,187.03,222.62,246.72,391.03,116.31,14.56,200.05,212.39,198.49,34.65
21/08/1997,349.36,391.37,382.4,170.49,287.96,602.19,178.77,326.66,236.76,318.84,306.59,397.16,364.77,211.04,225.67,307.53,375.33,246.74,227,767.25,256.76,220.56,306.23,270.36,217.3,925.64,502.38,291.96,34.43,192.51,224.62,250.3,392.92,116.39,14.53,200.94,213.98,198.59,34.43
22/08/1997,350.6,381.36,371.97,169.96,286.37,592.01,176.07,322.16,231.97,317.31,303.12,393.13,358.89,208.93,221.71,304.49,369.81,249.24,224.4,756.51,250.91,218.34,304.47,267.47,214.12,915.22,485.58,287.04,33.69,193.19,223.33,249.69,391.06,114.8,14.21,199.9,211.42,196.9,33.69
25/08/1997,350.6,381.36,371.97,169.96,286.37,592.01,176.07,322.16,231.97,317.31,303.12,393.13,358.89,208.93,221.71,304.49,369.81,249.24,224.4,756.51,250.91,218.34,304.47,267.47,214.12,915.22,485.58,287.04,33.69,193.19,223.33,249.69,391.06,114.8,14.21,199.9,211.42,196.9,33.69
26/08/1997,344.3,379.99,370.96,170.17,284.68,590.63,175.96,321.14,232.37,315.66,302.4,396.77,359.3,209.01,220.96,304.47,369.17,241.51,224.34,757.59,250.75,217.55,305.09,265.76,212.81,918.06,483,283.94,32.73,189.16,230.27,251.84,393.14,114.3,14.28,198.42,211.08,197.38,32.73
27/08/1997,351.48,381.48,372.04,171.31,286.19,594.63,175.9,320.21,232.66,317.25,305.77,401.13,360.45,208.24,220.51,306.8,371.06,239.5,227.43,754.37,250.78,218.38,305.67,269.04,212.67,929.9,484.91,285.73,33.1,187.88,227.68,254.21,396.32,114.08,14.54,198.23,213,197.38,33.1
28/08/1997,348.8,381.67,372.41,168.3,288.07,574.77,174.32,319.51,230.18,319.16,302.85,400.64,355.43,206.4,217.41,304.21,361.86,236.24,225.58,752.22,248.66,216,306.28,265,212.22,910.48,481.17,287.96,33.4,185.62,224.55,251.18,396.37,113.15,14.39,196.6,211.37,195.86,33.4
